025507400,(OCoLC)41509668,http://purl.flvc.org/fcla/dt/12551,"The purpose of this study is to extend the research on mutual fund performance persistence to closed-end funds. Because closed-end funds trade at market prices different from net asset value (NAV) they are used to test both the performance persistence of their NAV and market price returns. While research has assessed the performance persistence of open-end funds, it has not assessed the performance persistence of closed-end funds. Yet, the unique characteristics of closed-end funds allow stronger arguments for their persistence than the arguments previously submitted for open-end funds. The characteristics that can potentially cause closed-end fund return persistence to be different from open-end fund return persistence include investor sentiment, restrictions on liquidity of underlying assets and cash holdings, and performance pressure on fund managers. This study also investigates the NAV and market price return persistence of international closed-end funds. This group of funds is of particular interest because investor sentiment determines a large portion of the market price return. In addition, as some international markets are less efficient due to restricted flow of information, fund managers may have an advantage in portfolio selection. Finally, this study examines cross-sectionally whether the persistence measure is related to the fund characteristics size, goal, management fees, turnover, fund family, fund experience, and the stock exchange a fund is traded on. The results show evidence for NAV and market price performance persistence, which is stronger for past winning than losing funds. NAV return persistence is less for foreign than domestic funds, possibly due to exchange rate fluctuations. However, market price return persistence is greater for foreign than domestic funds, which may indicate that price pressure is affecting foreign funds more than domestic funds. Funds with lower expense ratios, funds that are not members in a fund family, and funds traded on the NYSE show more persistence of strong NAV and market price performance. The results imply that investors should benefit from investing in past winning funds. This is particularly true for foreign funds, funds with lower expense ratios, funds that are not members of a fund family, and funds traded on the NYSE."
027568436,(OCoLC)46815090,http://purl.flvc.org/fcla/dt/12640,"The ongoing political, legal, and economic harmonization within the European Union has lead to a higher degree of integration of national financial markets. The introduction of the single European currency, the euro, eliminated a traditional source of risk to international portfolio investors. In light of these developments, Part I of the empirical analysis had the following objectives: (1) to determine the relative importance of country, sector, and industry factors in explaining individual company's stock return behavior in the wake of the formation of the European Union, (2) to identify the multiple factor model, consisting of country and/or sector and/or industry factors, that was best at explaining European stock returns over the observation period, (3) to discover cross-sectional differences and non-stationarity in the industry portfolio return sensitivity to country, sector, and industry factors, (4) to find out whether the European market had become more independent from the other two major trading areas, the US and the Pacific Rim, over the period 6/1994 to 6/1999, and (5) to quantify industry structure-related changes in portfolio diversification benefits in European stock portfolios. Diversification benefits of country portfolios still outweighed diversification benefits of European industry portfolios. However, evidence was found for a gradual change in the degree of homogeneity within European industries in the wake of the ongoing harmonization of European financial markets. It seems reasonable to assume diversification effects in the future to become even more pronounced for portfolios generated within a country market but across industries. The main objective of Part II, was to determine the valuation effects of merger and acquisition announcements on national rivals (intra-industry effects) and European rivals (inter-country effects). Conducting various cross-sectional return analyses, country and industry-specific sources of intra-industry effects and inter-country effects were identified. With the elimination of foreign exchange rate risks, following the introduction of the single currency on January 1, 1999, cross-border spillover effects have become more pronounced. The hypothesis that the introduction of the euro facilitates the transmission of (private) information across geographic markets boundaries is clearly supported by the findings of the cross-sectional regression analysis."
026189595,(OCoLC)12616381,http://purl.flvc.org/fcla/dt/13586,"In Orange County, California an innovative, pre-paid, capitation- type of health care program for welfare patients is being developed. This thesis investigates potential participation of conservatively oriented physicians in such a program. A direct mail questionnaire to the total physician membership of the Orange County Medical Association was utilized to determine patterns of medical practice in orange county, involvement of physicians in current welfare programs, and criteria acceptable to physicians that would effectively implement a program providing quality medical services readily accessible to welfare patients. Secondary research concentrated on current concepts and actual practice in the provision, the cost, and the quality of health care provided welfare patients. Data gathered gives a degree of insight to the medical leadership in Orange County whether an innovative pre-paid health care program will attract sufficient physician participation to justify the signing of a formal contract with the State of California."
029885524,(OCoLC)29584091,http://purl.flvc.org/fcla/dt/12344,"The purpose of this study is to develop and empirically test theories on wealth effects surrounding divestiture of foreign and domestic subsidiaries by U.S. firms. Two primary research questions are addressed: (1) What are the wealth effects associated with divestiture of foreign and domestic subsidiaries? (2) How do firm-specific and macroeconomic conditions affect these wealth effects? Various methodologies are used to empirically test theories and hypotheses. Two samples of divestitures that occurred between 1979 and 1991 are used. One sample consists of 111 divestitures of foreign subsidiaries by U.S. firms, and the other sample consists of 148 divestitures of domestic subsidiaries by U.S. firms. The results of this study are relevant to corporate managers, investors, security analysts, and other researchers. Foreign and domestic divestitures elicit positive short-run valuation effects of about 1 and 2 percent respectively. In the long run, firms that divest foreign subsidiaries increase in value on average by about 15 percent over a 5 year post-divestiture period. Conversely, firms that divest domestic subsidiaries decrease in value on average by about 11 percent over the 5 years that follow divestiture. No significant change in firm risk is associated with foreign or domestic divestitures. Relations between short-run and long-run valuation effects in the sample of domestic divestitures are positive and significant for periods of up to 4 years after divestiture, but for foreign divestitures, such relations are not significant. This suggests that the market adjusts more slowly but seems to more accurately predict the long run impact of domestic divestitures. Large divestitures elicit large valuation effects. Financially strong firms divesting foreign subsidiaries experience less favorable valuation effects. Greater valuation effects result from divestiture of unrelated subsidiaries. Strategic divestitures elicit positive valuation effects in the short run but little unique effect in the long run. Domestic divestitures that occur because of liquidity problems elicit positive valuation effects. Larger valuation effects are associated with divestiture of foreign subsidiaries in industrial countries than in less developed countries. A strong U.S. dollar seems to have a positive influence on short-run valuation effects but no material influence on long-run valuation effects associated with foreign divestiture."
026189620,(OCoLC)12616408,http://purl.flvc.org/fcla/dt/13766,"The thesis treats national health insurance (NHI) as an economic problem with considerable social and political overtones and examines the unique problem-solving styles that have led to the development of national health schemes in England, Canada, Australia and Sweden. Policy options available to the Congress that will shape the final form of NHI are also studied. It is concluded that access to quality health care, as the ""right"" of every American, and the runaway cost of health care in the 1970's have combined to create an economic ""crisis"" and the socio-political milieu that will lead to the enactment of national health insurance in the United States on an incremental basis beginning in 1976."
026306664,(OCoLC)61690700,http://purl.flvc.org/fau/fd/FADT12121,"Buyer decision-making, a fundamental marketing activity, is studied from a variety of perspectives. This study proposes Net Transaction Value (NTV), a unified theory of buyer decision-making. NTV hypothesizes that a buyer makes an implicit and subjective calculation before making a purchase in a high involvement context. In making this calculation, the buyer deducts the costs anticipated from a transaction or transaction stream from its associated benefits. Benefits in the NTV equation reflect not only the product or service offering itself, but the monetary aspects of the transaction or purchase deal. Costs reflect the buyer's own self-imposed costs over and above price as well as those costs over and above price imposed by the seller on the buyer. This study uses the NTV model to develop and test the relationships between these benefit and cost variables and the buyer's perceptions of net transaction value. Results confirm that the buyer includes the benefits of the product or service offering itself and seller-imposed costs in the calculation of NTV. As a result, NTV provides a valuable tool for predicting and describing buyer decision-making."
023587875,(OCoLC)56621161,http://purl.flvc.org/fcla/dt/13125,"The recent advances in communication technology are changing the structure of the labor market in the United States. Jobs, which previously had to be done in the United States, can now be done offshore and thus American companies can take advantage of the wage differentials between countries. To see the potential effects that such a structural change may have on economic growth, we first examine the 19th century convergence between Europe and the New World countries. Thereafter we introduce a model of economic growth that will take into account a particular aspect of present day offshoring. Many of the workers being brought into the United States labor market are highly skilled. After this, we introduce Skill-Biased Technological Change and look at how it may be affected by offshoring."
026030777,(OCoLC)10283671,http://purl.flvc.org/fcla/dt/13462,"Purpose: To conduct an experimental comparison to determine if operating instructions for ten-key business machines can be presented as effectively by an audio-programmed system as by the traditional method. Method and Sources: Two levels of students, secondary and post secondary, were divided into equal-sized control and experimental groups. The control groups followed the traditional method; the experimental groups were instructed by specially prepared audio instructional tapes with a correlated program folder of examples, exercises, and evaluations . All groups were given an achievement test evaluating speed and accuracy in addition and efficiency in applicable business problems. Findings: Experimental groups achieved higher mean scores. At the .05 level of significance, there was a significant difference in achievement in favor of the experimental group at the high school level. Students liked the audio method. There was indication that both student and teacher productivity increased."
026090142,(OCoLC)11365818,http://purl.flvc.org/fcla/dt/13836,The purpose of this study was to determine alumni perceptions of services and activities presently provided in Delta Upsilon Fraternity and to conduct market research on alumni preferences for avariety of services and activities in the future. Rapid growth of the alumni body without any clear idea of their perceptions and preferences about services and activities prompted this study. The data received and interpreted as a function of this project was valuable and its use extended by mailing the study questionnaire to an even larger part of the alumni body.
025335322,(OCoLC)41607412,http://purl.flvc.org/fcla/dt/15485,"The Solow growth model examines the effects of saving, population and technological advances on the growth of an economy. Long-run economic growth is explained by the exogenous variable, technology. In this model lower income countries will experience higher rates of economic growth, which will lead to convergence in the standards of living between low-income and high-income countries. Additional theories including the augmented Solow model, which tests for conditional convergence and endogenous growth theories have been developed recently. An empirical inquiry of the convergence hypothesis has been conducted using a variety samples based on income classifications and geographical locations."
021383978,(OCoLC)257530045,http://purl.flvc.org/fau/fd/FA00000301,"Despite increased internet usage, transactions conducted by consumers via ecommerce still constitute a very small percentage of total U.S. retail sales. To better understand what influences consumers' choices to shop for products or services on the internet versus local retail stores, this study tests the influence of consumers' transaction costs, coupled with the risk-bearing propensity of individuals (risk-taking or risk-averse attitude) in a shopping context, and the category of goods involved in the purchase process (such as search or experience goods), which will ultimately influence consumers' preference of shopping medium (such as online or traditional). This research study introduces the construct of consumers' transaction costs as an important predictor of consumers' preference of shopping medium, develops two segregated categories of consumers' transaction costs, namely the individual costs and the social costs, and implements a system of measurement of these costs with regard to how much they matter to individual consumers with regard to their preference of shopping medium. Several pretests were initially conducted to operationalize the variables and their measurement scales, and to validate the manipulation checks employed for the study. The data for the main study was then collected via four versions of the designed and pre-tested survey instrument, employing a between-subjects design, and subject to the appropriate statistical analyses. The results convey that individuals with higher risk-bearing propensity would prefer the online shopping medium, while individuals with lower risk-bearing propensity would prefer the traditional shopping medium. Further, search goods would have a greater tendency to be bought online, while experience goods would have a greater tendency to be bought in-store. These findings bear support to past literature wherein similar results have been found, and serve to strengthen these conjectures. With regard to the effects of consumers' transaction costs, the individual costs and the social costs tend to only influence consumers' reference of shopping medium without providing a sense of the actual choice of medium. Further, the nonsignificant interaction effects of individuals' risk-bearing propensity and goods' categories with consumers' transaction costs imply that these variables do not moderate the impact of transaction costs on consumers' preference of shopping medium. The study then discusses the analytical and theoretical reasoning pertaining to these results, along with the managerial implications which this research bears, and the limitations of this study which could warrant potential future research."
026189561,(OCoLC)12615997,http://purl.flvc.org/fcla/dt/13879,The introduction in 1971 of radical changes in existing labor laws had tremendous effects on the Panamanian construction industry. We have attempted to show these effects and what it signified to the construction industry. The companies involved had to make substantial adjustments to deal with the new laws. We have tried to document these adjustments and what economic effects they had on the companies involved.
026189533,(OCoLC)12615969,http://purl.flvc.org/fcla/dt/13662,"The primary emphasis of this survey was to sample the largest corporations within the petroleum industry and to report their experience in manpower planning . Of special attention was the attempt to identify different characteristics and uses of manpower planning in oil companies that are increasing in number of personnel to those that ore decreasing in number of personnel. Resources include a comprehensive survey questionnaire, findings from current literature, and personal experience as a manpower planning specialist within a major oil company."
026191218,(OCoLC)12727309,http://purl.flvc.org/fcla/dt/12650,"A study was conducted in the state of Florida of persons having service maintenance contracts on their Frigidaire brand appliances to determine the motivations affecting the purchase of the service maintenance contracts. This study was implemented by the use of a random sample, along with a content analysis. As a result of this research it was discovered that the primary reason for this action was an economic motive. It was further learned that none of the offering agencies played upon this economic factor in their promotional appeals. Therefore, the following has been concluded: the consumer's purchase of service maintenance contracts was not made due to the efforts on the part of the selling a gents, but rather in spite of them. And, the total market for service maintenance contracts has been restricted because of insufficient stimulation on the part of the selling agents."
027831058,(OCoLC)19132380,http://purl.flvc.org/fcla/dt/13540,"Tho problem of the study was to investigate tho relative importance of various factors which influence tho now plant site selection decision, Tho study method of inquiry was employed using a questionnaire survey which was sent to two populations--a group of chemical operations and selected companies from the Fortune 500 list, Primary emphasis was placed on human resource considerations. In summary, it appears that human resources and related considerations have now moved to the forefront of relative significance in the new plant site selection decision."
022405305,(OCoLC)34050315,http://purl.flvc.org/fcla/dt/12399,"The purpose of this study is to develop and empirically test theories on wealth effects surrounding acquisitions by investment bankers. The primary research objective deals with strong-form market efficiency. The test strives to determine if the results of information held by investment bankers are attributable to inside information or information that is available to anyone willing to research and analyze particular target firms. A second research objective is to examine why larger wealth effects are expected. Potential reasons examined include internal and external governance issues, as well as acquisition activity as a means of governance. Specific issues examined are (1) a change in the chief executive officer after acquisition, (2) a change in the board of directors after acquisition, (3) an increase in the debt ratio of the target firm after acquisition, (4) downsizing and/or exiting from an industry after acquisition, and (5) to stop the selection of poor acquisitions by the target firm. The relative size of the acquisitions is controlled for in both groups; economies of scale realized from horizontal or vertical acquisitions are controlled for in the case of the control group. A comparison of the wealth gains between the two groups reveals that investment bankers outperform non-investment bankers when the average holding period abnormal return is used as the wealth measure. However, when cumulative average abnormal returns are compared, the non-investment banker group realizes higher wealth gains than the investment bankers. In no case does either group outperform a market index, the S&P 500. The results of the wealth effect tests support strong-form market efficiency; investment bankers do not utilize private information to realize gains from closely-held information. Primarily, downsizing is associated with positive effects on the stock price returns of target firms in partial acquisitions by investment bankers. Non-investment banker partial acquisitions are characterized with a change in the chief executive officer of the target firm. This change, however, is negatively associated with the share price returns of the target firms."
026461562,(OCoLC)42671954,http://purl.flvc.org/fcla/dt/15623,"Since the beginning of President Clinton's administration, the cigarette industry has been under a lot of pressure to change the way they do business, how they advertise. This study was not intended to be for or against the issue of smoking but to see which variable affects smoking after the consumer makes the adult decision to smoke. Three different econometric analyses were used to come up with these results; Logit, OLS and Linear Probability Model. The findings indicate that variables like income, pack per week smoked, age, years smoking and gender are significant in determining if an adult consumer continues to smoke. In addition, age, race, and years smoking are good indicators of whether a smoker is or is not price conscious. Years smoking, age, and education of a smoker's mother also have an effect on how much cigarettes an adult smoker consumes."
023768272,(OCoLC)36972633,http://purl.flvc.org/fcla/dt/15356,"The purpose of this study is to determine what factors could influence an economic agents' decision to travel or vacation in Florida. This study measures this decision by analyzing the state Division of Tourism estimates for visitors in light of changes in; national gross domestic product, non-aviation gasoline prices, average airfares, and exchange rates. This data was compiled on a quarterly basis form 1980 to 1993 and analyzed by employing Translog and Cobb-Douglas demand functional forms for use in regression analysis. Based upon the regression results, the Cobb-Douglas functional form best represents what has historically occurred in the real economic world and follows generally accepted micro-economic demand theory. The Cobb-Douglas techniques reveal that an economic agents' future income expectations, measured by GDP levels, has a significant influence on Florida visitor estimates and has a role in the decision to vacation in Florida."
026190609,(OCoLC)12703480,http://purl.flvc.org/fcla/dt/13438,"The purpose of this study is determine what factors could influence an economic agents' decision to travel or vacation in Florida. This study measures this decision by analyzing the state Division of Tourism estimates for visitors in light of changes in; national gross domestic product, non-aviation gasoline prices, average airfares, and exchange rates. This data was compiled on a quarterly basis form 1980 to 1993 and analyzed by employing Translog and Cobb-Douglas demand functional forms for use in regression analysis. Based upon the regression results, the Cobb-Douglas functional form best represents what has historically occurred in the real economic world and follows generally accepted micro-economic demand theory. The Cobb-Douglas techniques reveal that an economic agents' future income expectations, measured by GOP levels, has a significant influence on Florida visitor estimates and has a role in the decision to vacation in Florida."
026000955,(OCoLC)9923237,http://purl.flvc.org/fcla/dt/13568,"This thesis is based upon a survey of ninety-five highly successful women executives in the New York Metropolitan area. The primary purpose of this study was to discover what it was about these women that made it possible for them to succeed in their business roles. An open-end questionnaire designed to serve as a written case history device was used to gain information relative to these women's occupational experiences, personal characteristics, educational background and their own opinions relating to their career histories. Inasmuch as it appears that these women who have attained executive positions seem to evidence personal and occupational histories that indicate similarities, this study contributes perspective and lays the groundwork for more specific and in-depth future studies."
026189480,(OCoLC)12615890,http://purl.flvc.org/fcla/dt/13767,"This thesis is a study of the values given twenty reasons normally considered important in influencing individuals and companies to join associations. Comparisons are made of the obtained values from four different groups: the association executives for individual member associations, the new members of individual member associations, the association executives for company member associations, and the new members of company member associations. The study is made on the state level of each association used in the research. It evaluates whether there is a difference between the perceived values of the twenty reasons, whether there is a difference between the perceived values as given by association executives as compared to new members, and whether there is a difference between the perceived values as given by representatives of the company member associations as compared to those given by the individual member associations."
029869085,(OCoLC)29536039,http://purl.flvc.org/fcla/dt/12343,"This dissertation has a twofold objective: to extend the Williamson asset specificity hypothesis and to empirically test both the asset specificity hypothesis and the extension. The Williamson asset specificity hypothesis asserts that the financial leverage used by firms is a function of the specificity of the assets owned by the firm when asset specificity is defined as the readiness with which assets can be re-deployed. This results from a governance argument whereby highly specific assets can only be governed by increased equity participation. This argument is extended with the assertion that increased specificity causes operating leverage to rise and that firms counter this increased operating leverage by decreasing the financial leverage they employ. Liquidation value is employed as a proxy measure for how readily assets can be converted to cash. Data was gathered for a sample of firms who have liquidated and include firms liquidated in bankruptcy and firms liquidated voluntarily. Using these data a model is developed to estimate the liquidation value of any firm. A cross-sectional time-series formulation is employed using data gathered for thirty-six firms over a twenty-two year period. A statistically significant positive relationship was found to exist between the estimated liquidation value and financial leverage which supports the Williamson asset specificity hypothesis. Neither the cross-sectional nor time series behavior of firms provides evidence of a trade-off between interest tax shields and non-debt tax shields. No significant relationship was found to exist between the value of the non-debt tax shield and financial leverage. No evidence was found indicating a relationship between operating leverage of firms and financial leverage. However, evidence was found that firms with higher percentage changes in sales from year to year, lower probabilities of failure, higher levels of financial slack, and lower values for interest tax shields use less financial leverage. Finally, evidence was found indicating that firms employed more financial leverage in the 1980's than in the 1970's."
022344385,(OCoLC)33500840,http://purl.flvc.org/fcla/dt/12393,"The relationship between the compensation (total and percent at risk) of 240 CEOs from 1986 to 1991, and several CEO resource allocation decisions (R&D, advertising, employees, business segments, and acquisitions) and subsequent firm performance was explored. The firms (Forbes-CEOs of the largest 800 public companies) had the same CEO for the entire period. The resource allocation decisions and the measures of firm performance (ROA, ROE, ROI, ROS, cashflow/sales, and stock return) were obtained from COMPUSTAT. The number of acquisitions was obtained from Mergers and Acquisitions. The percent of CEO compensation at risk was found to be associated with the change in R&D and the change in the number of business segments. Total CEO compensation was found to be positively associated with the change in advertising expenses, the change in the number of employees, and the change in the number of acquisitions. A principal components analysis indicated that the performance measures loaded on two factors, representing firm profitability and returns to stockholders. The relationship between CEO compensation and firm performance was explored using two stage simultaneous equations. The model considered the effects of prior firm performance on the relationship. The amount of total CEO compensation and the percent of CEO compensation at risk were found to be positively associated with subsequent firm profitability for several years. Total CEO compensation and the percent of CEO compensation at risk were positively associated with subsequent return to stockholders in one year. However, the results were not consistent across all the years of the study and the amounts of firm performance explained by the models were small."
